45,111.8200
31,339.1800
43,735.9200
18,215.9800
57,0.0000
28,158.0000
40,339.8200
1,84.9600
32,577.9200
61,735.1000
47,178.0000
47,2697.0000
18,1430.8800
61,318.4000
18,104.0000
43,794.2400
28,121.5800
47,375.3600
32,114.4400
24,2460.4800
18,350.8800
18,169.4600
41,1760.0000
56,810.9000
24,372.4000
18,90.4000
4,318.4000
24,250.8400
12,275.3200
19,282.2200
18,1063.8000
64,286.7600
56,0.0000
43,318.4000
61,3228.0000
19,279.9400
57,95.2600
62,109.7600
57,0.0000
12,536.9200
24,230.2200
57,1489.4400
24,378.3600
36,289.4000
44,5269.1800
57,2515.3200
43,83.3000
19,277.5000
57,450.2800
5,663.5600
23,769.9600
23,174.4400
5,78.0000
19,183.7600
49,338.6400
57,602.8600
48,86.6000
41,83.3000
19,492.4400
19,1178.7000
14,136.0000
19,220.8400
19,652.1000
60,2239.6000
51,336.6000
5,115.6400
62,134.1600
18,3662.4000
23,823.1400
58,361.0800
19,216.6200
57,1751.9200
61,431.4000
49,249.6000
43,456.9600
34,622.0800
23,319.2600
47,1500.0000
33,68.5800
4,148.2800
44,444.4400
36,238.0000
23,60.5200
12,813.4800
51,520.2400
49,651.4400
19,714.3200
24,672.0000
57,344.6600
12,501.9000
31,6816.0800
19,793.0400
12,264.5600
19,1830.8800
33,350.4000
13,679.9000
19,541.0000
43,149.7600
12,224.1200
44,176.5800
1,61.6200
61,74.9600
64,105.8800
12,361.7800
51,134.2000
41,951.2000
44,193.1800
43,1679.7000
23,158.4000
44,6645.3800
19,653.0200
34,58.1000
19,381.6600
18,1133.5000
23,8944.0000
19,1055.5600
43,679.9000
23,39.2000
13,382.7200
19,665.5400
44,34.7600
39,538.0000
19,1111.4200
19,126.5600
19,569.8600
12,371.2200
4,0.0000
43,419.8400
51,0.0000
23,479.4000
35,229.8000
4,1051.2000
1,221.3800
51,235.9600
41,359.9800
23,132.1600
57,0.0000
58,473.7600
34,165.2000
23,1879.3200
34,434.2000
18,83.2000
23,17.4400
39,101.8200
43,68.6000
43,2655.1800
57,695.6200
12,204.1000
43,173.2800
18,103.2000
44,1418.9400
1,190.4000
12,77.5400
57,346.3800
31,313.6000
22,280.1400
23,243.8200
56,676.6000
49,499.2000
28,94.7000
12,758.2400
49,172.8000
24,410.7200
12,128.4000
33,180.6000
12,532.7200
18,676.0000
18,1839.8000
19,93.4800
57,999.3600
44,186.6600
63,233.5800
34,309.8800
57,1072.0000
23,212.1000
24,331.5000
62,818.4000
32,168.0000
12,89.2000
41,319.9600
24,191.9800
18,816.0000
56,223.8400
12,444.8000
19,0.0000
36,879.9200
47,192.7800
61,240.0000
58,121.5400
43,1629.2800
23,68.6000
13,284.8000
57,698.3400
33,116.4400
34,479.0400
19,1881.5000
57,147.0000
14,75.8400
16,168.5600
22,128.5200
23,704.7200
19,1225.3600
35,715.2000
41,559.0000
44,1216.0200
34,395.2000
19,0.0000
37,419.5800
56,398.0000
19,1042.8200
57,1991.7200
23,259.8000
61,631.9000
57,1095.3200
33,246.0000
32,398.4000
51,150.9400
43,0.0000
13,596.7000
33,556.8000
26,226.1000
33,572.8000
18,378.0000
19,1157.5200
18,384.3600
47,83.2000
61,431.6000
12,323.9000
27,163.1000
59,170.5000
13,319.9000
19,1812.1000
1,256.8400
19,1017.7000
33,366.4000
34,2537.4200
19,892.3800
57,1383.8600
34,345.1600
61,637.4400
57,207.9200
62,1058.4000
57,2047.2200
23,2311.6800
53,63.2000
13,1384.2400
19,868.2800
1,996.8000
22,694.4400
4,78.9000
18,133.2800
61,118.0000
12,273.0800
41,501.7000
38,865.3000
33,956.8000
43,1716.0000
18,106.6000
19,954.6800
43,58.3000
19,117.6600
43,109.4400
57,83.1800
54,311.6400
48,158.0000
12,2621.4400
54,884.0000
31,167.4000
51,687.7400
26,132.0000
32,293.8600
41,1424.7000
12,295.3200
49,1509.6000
19,342.1200
12,147.1800
62,86.8600
40,331.2000
62,587.8000
5,158.4000
58,2710.8600
47,1030.2000
19,104.7600
31,505.6000
37,756.5000
57,173.2000
18,2556.7800
51,459.9000
41,74.0400
27,636.8000
24,85.1200
12,89.1200
19,92.4400
56,31.4600
61,107.8000
35,672.0000
58,1023.9400
44,77.1400
57,581.9000
23,444.8000
31,1315.8000
57,4047.6000
1,558.0800
19,252.7800
14,286.4000
56,40.8000
19,571.8200
12,309.0000
12,413.7600
1,348.9200
63,492.0000
43,285.0800
64,350.4000
12,589.1200
14,1039.3600
12,159.7800
14,117.1800
18,141.4400
18,142.4000
36,2023.8800
18,313.5200
18,388.9600
12,414.1200
4,278.2400
56,23.8000
43,608.0000
18,1469.4400
44,6799.0200
57,1248.0200
43,233.0800
18,719.9400
18,844.8000
36,137.2000
27,254.3800
51,256.0000
43,0.0000
57,1731.9600
4,1739.9400
57,102.1800
24,315.5000
18,320.0000
32,165.1200
51,227.8200
58,867.6800
43,1081.2000
54,87.0600
12,343.0800
13,8639.4000
32,479.9600
57,1210.8800
43,37.2000
24,384.0000
31,104.0000
45,3039.9600
43,510.0000
22,258.0000
31,8286.0200
24,410.8400
23,319.6000
23,266.6200
43,90.9400
32,78.4000
48,396.0000
49,123.6800
47,203.1000
19,59.0800
26,311.3600
43,609.2800
15,2079.0000
43,90.9400
51,1353.4000
43,215.0400
12,655.3400
12,1094.6600
1,254.7200
32,17778.6000
47,1595.0000
47,213.2000
28,173.5200
51,678.3600
51,867.0000
19,164.3600
57,126.8400
27,364.5000
61,1093.9200
19,171.3000
44,72.7400
57,536.2200
44,144.4800
62,192.4000
31,57.6000
61,1122.0000
19,116.6000
34,1343.0000
57,3741.1200
5,287.9800
43,287.9800
43,95.0400
18,240.0000
43,202.6400
51,74.5600
57,1168.5600
18,1164.8000
18,40.1400
18,824.4200
19,1361.7400
64,599.9600
51,151.2000
34,1038.4000
36,415.9600
57,1244.0000
18,254.7200
23,98.7200
40,636.7800
57,119.7600
64,1650.0200
35,77.2800
19,62.8200
12,2174.6600
19,498.7600
54,601.7400
19,1041.9200
54,226.7000
33,634.9800
5,2554.8800
12,70.5200
24,329.8600
29,218.4000
12,2906.3000
57,3190.6200
44,256.7800
64,416.1000
58,174.4400
58,55.1400
51,264.1600
41,13320.0000
57,275.7400
33,169.5800
42,618.4600
57,181.8600
56,1034.8000
19,176.2800
43,312.8000
39,134.6400
54,128.1000
33,0.0000
18,158.4000
33,192.0000
18,584.2600
57,936.6600
57,677.2200
56,132.8000
64,743.3800
47,351.8400
57,151.0800
26,287.5200
41,862.2400
18,70.2000
43,323.6800
32,355.8400
18,3348.0000
51,229.6000
49,348.8000
44,207.3600
51,150.9400
47,270.6400
23,2556.8000
61,54.8800
4,475.2000
19,58.3200
61,252.0000
18,78.4000
64,633.6000
61,390.0000
47,239.9800
31,683.2000
19,194.3200
24,445.4400
23,992.0000
41,398.7800
18,225.2800
44,1414.4600
64,1329.7000
57,995.8000
32,175.9200
44,123.5600
41,433.4400
43,3879.4000
44,3270.9600
5,318.4000
57,1166.4000
57,248.8000
56,289.0000
12,581.7400
31,113.9200
12,1101.2600
28,299.3200
19,9075.1600
19,86.0800
51,330.8000
5,1184.0000
57,184.0200
51,12384.2800
74,567.5400
54,1116.1600
53,267.0000
47,453.0000
53,116.0000
61,498.4000
19,614.6200
19,2725.5000
24,339.4000
57,667.2600
34,139.5600
51,801.4000
61,318.4000
43,139.5600
19,3082.5200
23,206.4000
44,217.4000
62,272.9800
35,114.0000
18,144.0000
64,762.4400
18,191.9800
33,336.6000
56,404.1000
18,317.2000
43,253.4400
43,57.1200
27,158.4000
5,235.2000
44,62.3200
32,2638.4000
44,577.8200
59,441.9800
18,610.3000
34,271.9800
31,856.3000
19,977.9200
51,111.7200
23,215.8000
19,305.0800
19,469.0800
61,1787.5600
58,4.0000
51,487.5000
12,48.2800
5,282.8200
18,753.9200
61,379.4800
19,698.7600
57,1281.6800
64,175.6400
25,158.4000
26,1044.9200
41,877.3200
56,884.0000
35,318.4000
18,220.8200
34,117.1800
18,137.2000
56,5572.4000
19,1861.0600
33,217.0600
47,112.8800
54,784.5200
25,256.2600
33,172.8000
33,98.3000
12,631.6800
35,444.8000
47,1015.0400
57,4372.5000
57,1204.2600
43,596.5600
4,767.9400
41,408.0000
18,235.6200
31,878.4000
51,530.0600
16,178.0000
27,1230.1400
57,176.6600
43,200.6000
48,233.2400
35,1199.9200
28,206.4000
19,1993.6200
12,3026.1400
41,54.8800
4,266.2400
12,397.5400
32,120.9600
57,472.6000
39,523.6000
51,237.9600
23,76.9800
18,604.8000
28,338.3000
21,210.8000
18,627.2000
12,226.0000
49,211.1400
23,371.9000
64,774.4000
31,874.1400
15,587.2000
23,568.8000
4,759.8000
12,1353.1200
54,1230.7600
19,238.6800
40,374.0000
18,1852.4000
36,54.8800
32,165.8800
18,1295.4000
58,48.8400
18,681.5800
18,339.8000
57,259.7800
12,1005.2200
51,106.2400
47,466.1200
57,519.5600
12,364.8600
18,560.6400
1,2354.4000
63,148.2800
19,191.3800
64,399.9600
24,352.0000
23,1004.8000
56,85.9400
57,4221.7600
45,0.0000
57,1645.4000
62,578.3400
44,2440.5800
62,116.1000
18,927.9400
32,111.8200
43,136.0000
34,591.3600
18,95.3000
18,159.9800
47,164.8000
57,197.4400
19,407.4600
38,1592.0000
18,258.4000
57,949.8000
22,14296.8000
23,342.4000
43,192.4000
26,649.6000
43,622.8800
35,1426.0000
54,109.6800
12,548.9200
1,97.9000
57,151.0800
43,174.4400
19,557.5600
29,2064.9600
57,1685.8800
23,427.9400
64,606.4000
19,192.6000
13,419.9400
57,3114.1400
45,1018.8000
32,639.9000
43,830.4000
44,339.9000
58,227.8400
12,89.0200
1,249.9800
32,868.2200
24,142.4000
18,351.1400
32,512.0000
1,79.2000
48,335.8000
58,343.8000
54,198.9200
57,123.5400
36,780.3000
23,3311.0200
18,1854.9200
44,861.0600
43,117.0000
22,100.0000
61,320.0000
54,215.9800
43,525.0000
51,245.4600
57,3108.9000
47,2036.6000
19,943.4800
57,778.3000
49,137.2000
57,1646.1000
36,0.0000
57,2948.1000
57,481.9600
43,578.0000
19,889.2200
19,148.2800
1,83.4600
28,2643.8400
36,238.4000
43,326.4000
47,5569.2000
56,543.9600
32,529.2000
18,319.9800
43,552.0000
35,213.2000
65,390.9200
13,620.4000
19,285.1000
57,2047.4600
54,154.0800
33,263.6600
31,100.7400
61,387.2000
31,318.4000
43,100.0000
41,190.4000
12,2782.5400
44,840.3800
19,801.8600
54,94.3400
58,1283.1000
34,789.5600
18,1504.4800
61,413.8400
49,137.6000
18,399.9800
18,533.5200
32,670.4800
18,895.9400
19,991.3800
19,786.8600
56,58.3000
19,969.4800
1,82.4000
13,148.0000
19,206.8600
47,2376.6000
57,29.0600
57,379.1000
61,447.9800
4,1040.0000
44,105.1000
12,114.8800
26,1267.2000
27,564.4800
56,571.1800
43,238.4000
23,230.4000
51,0.0000
44,1794.0800
43,360.0000
13,680.4000
49,120.0000
44,853.9200
14,89.0000
41,78.6400
28,116.6800
57,82.7400
44,1731.9200
28,17034.4000
56,1501.2000
14,72.3600
44,386.3600
32,0.0000
34,207.9800
18,731.2200
12,190.6200
19,146.6200
24,1438.4000
19,18656.0600
62,225.6400
19,8518.1600
57,471.9800
12,66.9400
28,272.0000
43,32.4800
55,309.2200
15,1016.0000
55,206.4000
49,500.8000
19,105.1200
33,139.5600
51,199.3600
2,6947.7400
41,318.4000
22,158.4000
23,1060.8000
1,274.4000
12,135.8000
31,239.2200
61,174.4400
44,73.8400
32,149.4400
23,286.4000
23,159.7600
64,168.7800
38,1130.4000
13,4762.8000
36,106.6000
23,338.6400
16,1325.8200
19,2195.6400
31,154.4000
62,109.7600
41,261.4600
34,156.8000
56,2708.0000
51,118.5200
36,2678.3400
62,506.8800
57,547.3200
39,2994.0000
28,202.6400
12,361.7400
24,2060.7600
34,2473.7600
12,382.6200
57,628.6200
12,2534.4000
18,216.7400
19,493.0600
56,464.9400
57,1243.5600
18,95.0400
38,846.6000
43,469.2000
19,2480.5800
43,301.6000
1,172.5400
13,475.6600
18,211.8200
19,932.6200
57,119.0000
51,338.3000
45,169.4400
51,392.4000
51,809.2000
21,918.1600
53,226.5200
44,31.7400
19,2355.7200
18,330.0000
41,67.9000
57,75.9200
49,254.4000
62,751.6000
32,259.2000
4,210.2400
18,159.9200
23,243.2000
19,254.4000
57,1357.7000
44,4379.4400
51,98.9000
5,529.0200
12,619.7600
19,1976.0800
19,0.0000
61,1340.8000
57,4155.8200
56,959.9200
33,430.4000
19,55.9400
64,955.2000
12,430.9800
51,84.9200
12,606.8400
12,113.6200
4,506.8800
36,354.6200
42,85.9400
51,390.0600
41,972.0000
31,559.2000
51,342.2800
41,737.2800
12,0.0000
28,3193.6000
23,380.8000
12,8011.0200
4,0.0000
32,134.6400
43,419.4000
12,271.7600
62,1074.4000
57,273.6600
25,345.1000
23,614.7600
41,1034.2800
18,92.7400
41,638.4000
41,273.9200
44,382.1000
23,348.0000
47,172.8000
38,351.9800
26,57.0600
43,185.6400
22,492.9800
33,48.4400
62,158.4000
36,568.8200
32,715.2000
34,302.3600
58,492.0000
19,1311.5400
49,587.8000
49,343.0000
54,2932.8400
12,330.2600
19,179.9000
28,937.0800
36,179.7000
61,104.0000
58,89.0000
18,574.6000
18,720.0000
32,318.4000
48,134.6400
48,89.0000
23,761.6000
12,30.4600
19,1000.2000
57,1217.1800
43,190.4000
53,339.7800
47,454.5200
18,317.2000
18,1902.3000
19,796.8000
24,165.6800
4,1849.9400
57,523.3600
19,472.9000
57,51.9600
54,1123.7600
64,675.8000
12,253.8800
57,298.7800
27,100.0000
12,4366.9200
13,176.0000
61,187.6800
23,106.0600
12,69.6000
18,220.8000
32,233.6000
31,39.0800
4,775.2000
57,283.4000
57,397.5000
33,414.2200
51,80.1800
40,647.6600
57,206.1000
36,198.7200
12,149.2000
18,1991.2000
47,227.0800
18,1336.3200
12,214.6200
62,74.4800
56,175.4400
23,430.0800
57,151.0800
43,58.3000
57,236.4000
58,64.9800
44,28.7400
22,639.9600
31,3071.8400
45,3185.2800
18,262.3800
26,227.8400
41,112.9000
57,1008.0200
58,1197.1400
41,238.2400
33,152.8800
51,449.9800
61,1103.3000
57,526.4600
57,346.3800
29,79.8800
23,956.8000
33,605.4800
43,8109.6800
61,5025.6000
4,798.4000
57,211.0000
19,634.3000
18,30.0000
18,492.0000
31,184.9000
33,194.6200
44,587.0800
47,171.3600
57,590.2800
12,0.0000
12,710.3800
57,163.7800
23,190.4000
31,882.3000
18,528.6400
34,534.8800
12,769.3400
4,1824.0000
5,93.4600
19,450.4800
18,1216.0000
19,421.1600
12,22.9600
18,141.1200
19,708.0600
18,348.8000
44,1145.4400
23,92.5200
31,335.8400
25,221.4800
31,52.2400
19,127.4400
57,171.4600
14,764.0000
43,134.4000
44,352.7800
16,860.2000
4,258.0000
1,1493.2800
44,1331.6200
4,172.2000
23,944.6400
43,2910.4000
28,380.1600
56,317.9000
23,456.9600
23,92.5200
19,45.0600
58,68.6000
12,140.0200
19,3545.5200
12,864.3000
47,105.6000
36,199.3600
23,1357.2800
47,540.8000
19,114.0800
43,404.4800
19,418.0600
53,236.4800
47,520.0000
54,897.4000
4,176.0000
57,5924.8600
18,231.8400
43,95.8400
18,1747.2000
25,135.6800
12,826.9400
43,232.2600
34,100.3600
19,930.9600
5,2905.7000
61,58.3000
47,108.2000
41,490.8200
48,780.3000
57,493.6200
4,1423.2800
41,133.2400
43,1596.0000
44,217.8400
49,249.3200
33,3947.4000
12,1983.7000
47,157.2400
32,0.0000
51,340.6800
56,207.0600
44,143.5600
43,285.6000
18,257.4800
43,246.0000
1,1070.9800
38,68.6000
57,921.0000
56,931.6000
44,97.4000
56,124.1000
64,93.9000
43,669.4600
26,758.0000
54,650.4000
18,2154.2400
47,34041.8000
33,0.0000
34,316.8000
18,160.4800
61,541.2800
19,5555.2200
41,78.6000
24,543.8800
61,142.4000
23,312.4800
18,0.0000
43,280.0000
61,984.3000
48,1680.0000
58,125.6200
31,277.2000
56,54.8800
57,858.4200
57,60.7200
54,667.8000
42,399.8000
51,174.4400
23,340.0000
13,39.6200
31,864.9200
49,318.4000
18,54.4000
43,720.8000
12,1040.5200
19,796.7200
36,142.4000
18,585.2000
57,100.3400
19,341.5200
31,134.3000
18,398.4000
31,1349.1200
57,178.7400
57,278.8600
47,449.2800
61,296.0000
19,93.3200
12,111.3600
32,32.4800
51,288.3200
28,330.2400
41,82.4000
18,125.8000
34,101.8200
19,21.7200
19,320.1600
36,53.5800
18,595.2000
18,411.2600
43,308.0000
57,957.7800
57,2226.4400
57,577.1000
33,314.4200
18,706.6800
24,85.4800
12,0.0000
32,0.0000
19,297.1400
54,478.6200
61,998.4000
12,1541.4800
18,262.4000
16,949.2800
41,636.8000
33,72.8000
33,158.9400
19,1366.2600
57,103.9200
47,636.8000
18,168.0000
64,649.6000
44,196.3000
47,540.8000
18,32.4800
36,883.2000
57,516.1400
54,210.5800
47,947.5200
19,466.5200
32,268.8000
39,32.1200
57,92.7400
18,465.9800
12,73.6200
62,188.8000
19,377.6600
19,196.4600
57,770.7400
13,2845.2000
43,20.0000
31,2091.6800
61,479.9000
18,659.0400
57,654.7200
58,135.9400
1,72.8600
57,1625.0400
54,312.0000
62,95.8400
43,68.0000
18,260.0000
61,145.9600
12,1329.3600
61,550.8200
47,300.0000
4,492.0000
43,526.4000
43,239.6400
1,142.4000
33,32.4800
13,142.1200
33,339.9800
23,16951.6800
62,176.0000
12,206.5000
57,169.3000
31,703.7600
43,476.0000
57,251.8400
5,528.0000
28,163.2600
57,518.8400
43,1264.0000
43,178.0000
44,159.0400
44,8867.5600
12,1137.8400
57,112.5800
12,887.5600
33,113.0000
1,167.5400
36,1135.4400
26,191.9800
34,46.6400
4,640.5000
43,165.1200
27,113.0000
19,1013.5000
27,511.5000
18,101.6600
57,183.9400
19,3863.6200
43,140.0000
44,411.6000
4,0.0000
5,572.8000
61,24.6400
44,87.7200
18,433.5000
26,0.0000
41,479.9600
41,454.4000
32,190.7200
24,405.0800
64,143.2600
41,204.1600
41,15750.5000
43,274.4000
58,229.8400
19,1006.4000
54,79.6800
19,867.8400
5,296.2000
57,766.4200
13,126.4000
43,679.8000
34,1244.6400
38,71.9200
32,254.7200
19,115.4000
12,751.6600
44,98.4600
4,719.9600
57,444.8800
19,777.5400
47,79.8800
12,234.7000
19,167.4800
43,102.7000
34,1435.2000
32,846.0400
32,1200.8400
44,1158.2200
64,84.2800
57,1039.1400
19,66.7800
57,368.0600
19,372.0600
19,210.5600
36,228.6400
18,124.9400
43,288.5000
36,153.9400
43,158.3600
13,1298.0000
36,336.6000
19,817.3800
38,527.5200
56,476.8000
12,227.8000
58,1574.8000
13,3584.0000
19,897.6600
18,713.6000
4,1004.8000
43,1574.0600
19,483.6600
31,324.3600
35,624.4000
19,1625.9000
28,192.0000
19,98.1000
18,479.2000
32,244.4000
44,227.7000
65,183.1400
43,159.7600
41,353.6000
61,299.2000
12,114.8400
36,83.4000
18,1000.8000
47,217.9600
57,94.5000
44,788.2800
48,95.8400
12,771.9200
44,11954.3400
18,144.0000
62,356.4200
27,255.8400
44,210.0800
19,932.3600
49,211.8200
34,132.1600
1,1673.2200
64,151.2000
1,1559.9000
15,620.8200
51,136.0000
47,691.1600
18,2118.2400
14,184.3200
31,142.4000
47,691.2000
34,223.4400
1,965.1200
12,252.7800
47,32.4800
14,1064.2000
13,1116.0000
12,130.6000
27,421.2600
44,445.0800
48,1839.8000
57,1725.0600
18,430.5200
57,883.3200
51,0.0000
44,2782.5800
25,224.9000
12,768.7600
36,254.7200
23,112.9000
41,761.3000
57,232.5600
51,1424.5200
59,353.6000
39,1477.2200
32,258.4000
28,25.1600
27,253.4400
49,276.9000
51,831.0400
27,377.1400
32,481.0400
33,2550.0000
12,91.7800
24,252.0000
1,90.4600
22,152.1600
31,254.7200
56,2239.8800
34,207.5000
43,351.0000
1,432.6400
4,174.5800
41,1612.7800
57,147.0000
39,341.7600
19,269.6400
18,190.4000
19,15.0800
29,275.5200
12,837.7800
41,212.4000
58,495.6000
57,290.9800
19,287.6200
26,606.8000
26,5082.8800
43,6051.9200
12,371.4400
41,203.1000
4,384.0000
34,760.0000
47,345.0400
1,571.2000
37,307.2000
41,318.4000
12,665.3400
57,69.0400
14,1363.8400
54,286.1000
61,353.6000
56,184.2000
47,406.2000
62,384.7600
43,73.4400
32,131.8000
57,207.8400
56,107.8200
61,180.0000
43,1116.0000
27,833.0000
23,451.5200
36,318.4000
62,510.4000
57,61.5200
27,259.0600
23,2162.1600
1,238.4000
4,874.0000
12,255.6800
29,155.2400
16,2438.8000
18,64.9800
44,939.0800
19,267.1200
19,102.5800
57,43.3000
38,142.4000
57,2736.4000
12,513.2200
1,3128.4800
43,439.9000
61,453.1600
34,1731.1200
18,2864.0000
19,227.0600
32,505.6000
51,286.0600
