63438,"Florida"
63438,"Florida"
78176,"California"
78176,"California"
71006,"Florida"
71006,"Florida"
70835,"California"
70835,"Kentucky"
103675,"California"
103675,"Kentucky"
66412,"Georgia"
66412,"Georgia"
123437,"Georgia"
123437,"Georgia"
116330,"Georgia"
116330,"Georgia"
116328,"Georgia"
116328,"Georgia"
66408,"Georgia"
66408,"Georgia"
63066,"Tennessee"
63066,"Tennessee"
83019,"Maryland"
83019,"Maryland"
74700,"Texas"
74700,"Texas"
91447,"New York"
91447,"New York"
62856,"Georgia"
62856,"Georgia"
104860,"Michigan"
104860,"Michigan"
89978,"Michigan"
89978,"Michigan"
89843,"Texas"
89843,"Texas"
130826,"New Jersey"
130826,"New Jersey"
90970,"New York"
90970,"New York"
121701,"South Carolina"
121701,"South Carolina"
65958,"Texas"
65958,"Texas"
62572,"Texas"
62572,"Texas"
105004,"Pennsylvania"
105004,"New York"
59202,"Minnesota"
59202,"Minnesota"
126561,"Alabama"
126561,"Alabama"
63281,"Kentucky"
63281,"Kentucky"
115769,"New York"
115769,"New York"
89860,"New York"
89860,"New York"
91336,"Maryland"
91336,"Maryland"
104476,"Florida"
104476,"Florida"
62036,"Texas"
62036,"Texas"
73933,"Pennsylvania"
73933,"Pennsylvania"
60598,"Georgia"
60598,"Georgia"
63069,"Georgia"
63069,"Georgia"
60574,"Georgia"
60574,"Georgia"
84607,"Georgia"
84607,"Georgia"
88729,"Georgia"
88729,"Georgia"
88900,"California"
88900,"California"
121466,"California"
121466,"California"
88900,"California"
88900,"California"
123345,"Missouri"
123345,"Missouri"
63283,"Texas"
63283,"Texas"
63283,"Texas"
63283,"Texas"
63283,"Texas"
63283,"Texas"
63283,"Texas"
63283,"Texas"
99112,"South Carolina"
99112,"South Carolina"
104948,"Indiana"
104948,"Indiana"
138769,"Georgia"
138769,"Georgia"
130818,"Florida"
130818,"Florida"
113283,"Wisconsin"
113283,"Wisconsin"
104809,"Connecticut"
104809,"Connecticut"
103675,"Kentucky"
103675,"Kentucky"
104041,"California"
104041,"California"
74110,"Georgia"
74110,"Georgia"
74069,"Georgia"
74069,"Georgia"
115063,"Arizona"
115063,"Arizona"
55180,"Arizona"
55180,"Arizona"
74091,"Texas"
74091,"Texas"
135209,"Georgia"
135209,"Georgia"
104852,"Washington"
104852,"Washington"
72258,"Arizona"
72258,"Arizona"
88731,"New York"
88731,"New York"
121692,"New York"
121692,"New York"
121695,"New York"
121695,"New York"
121686,"New York"
121686,"New York"
92900,"New York"
92900,"New York"
63072,"New York"
63072,"New York"
59084,"New York"
59084,"New York"
71634,"New York"
71634,"New York"
62856,"Georgia"
62856,"Georgia"
90953,"New York"
90953,"New York"
88898,"New York"
88898,"New York"
97123,"Maine"
97123,"Maine"
104911,"Kansas"
104911,"Kansas"
92771,"Texas"
92771,"Texas"
123384,"Connecticut"
123384,"Connecticut"
100796,"Alabama"
100796,"Alabama"
104816,"Texas"
104816,"Texas"
99441,"Georgia"
99441,"Georgia"
92888,"Georgia"
92888,"Georgia"
138907,"Georgia"
138907,"Georgia"
63160,"Georgia"
63160,"Georgia"
122345,"Florida"
122345,"Florida"
56175,"Texas"
56175,"Texas"
84074,"Georgia"
84074,"Georgia"
69445,"Georgia"
69445,"Georgia"
104926,"Maine"
104926,"Maine"
104927,"Georgia"
104927,"Georgia"
96966,"California"
96966,"California"
96964,"California"
96964,"California"
85577,"Ohio"
85577,"Ohio"
86233,"Massachusetts"
86233,"Massachusetts"
73005,"Indiana"
73005,"Indiana"
104839,"Florida"
104839,"Florida"
104844,"New Jersey"
104844,"New Jersey"
81700,"Virginia"
81700,"Virginia"
104908,"Massachusetts"
104908,"Massachusetts"
55108,"Indiana"
55108,"Indiana"
93904,"Georgia"
93904,"Georgia"
114234,"North Carolina"
114234,"North Carolina"
62636,"Georgia"
62636,"Georgia"
62636,"Georgia"
62636,"Georgia"
73770,"Illinois"
73770,"Illinois"
57726,"Georgia"
57726,"Georgia"
99442,"Texas"
99442,"Texas"
105423,"North Carolina"
105423,"North Carolina"
129492,"New York"
129492,"New York"
73933,"Colorado"
73933,"Colorado"
93888,"Louisiana"
93888,"Louisiana"
96895,"New Jersey"
96895,"New Jersey"
96895,"New Jersey"
96895,"New Jersey"
65374,"New York"
65374,"New York"
97927,"New York"
97927,"New York"
105728,"Pennsylvania"
105728,"Pennsylvania"
105704,"Pennsylvania"
105704,"Pennsylvania"
133551,"Utah"
133551,"Utah"
133557,"Utah"
133557,"Utah"
133553,"Utah"
133553,"Utah"
99442,"Texas"
99442,"Texas"
92615,"Massachusetts"
92615,"Massachusetts"
56047,"Kentucky"
56047,"Kentucky"
133154,"Ohio"
133154,"Ohio"
59823,"Ohio"
59823,"Ohio"
123218,"Iowa"
123218,"Iowa"
130313,"North Carolina"
130313,"North Carolina"
90972,"Georgia"
90972,"Georgia"
84541,"Arizona"
84541,"Arizona"
117787,"Pennsylvania"
117787,"Pennsylvania"
104853,"New York"
104853,"New York"
135093,"Georgia"
135093,"Georgia"
92694,"Vermont"
92694,"New Hampshire"
95941,"Texas"
95941,"Texas"
117787,"Pennsylvania"
117787,"Pennsylvania"
103355,"Kansas"
103355,"Kansas"
62856,"Georgia"
62856,"Georgia"
104910,"Texas"
104910,"Texas"
135044,"Connecticut"
135044,"Connecticut"
91085,"Pennsylvania"
91085,"Pennsylvania"
58966,"Florida"
58966,"Florida"
99334,"Florida"
99334,"Florida"
88822,"Florida"
88822,"Florida"
116707,"Nevada"
116707,"Nevada"
93271,"Wisconsin"
93271,"Wisconsin"
125166,"Wisconsin"
125166,"Wisconsin"
94457,"Wisconsin"
94457,"Wisconsin"
62769,"Kentucky"
62769,"Kentucky"
85038,"Minnesota"
85038,"Minnesota"
121602,"California"
121602,"California"
96631,"California"
96631,"California"
123308,"Louisiana"
123308,"Louisiana"
60162,"Texas"
60162,"Texas"
60589,"Texas"
60589,"Texas"
55816,"Missouri"
55816,"Missouri"
103821,"Missouri"
103821,"Missouri"
123344,"New York"
123344,"New York"
77109,"Hawaii"
77109,"South Dakota"
92868,"New Hampshire"
92868,"New Hampshire"
103346,"Minnesota"
103346,"Minnesota"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
104864,"Virginia"
104864,"Virginia"
100796,"Hawaii"
100796,"Hawaii"
112501,"Georgia"
112501,"Georgia"
73877,"Georgia"
73877,"Georgia"
104701,"Georgia"
104701,"Georgia"
91565,"New Jersey"
91565,"New Jersey"
113779,"Rhode Island"
113779,"Rhode Island"
113791,"Rhode Island"
113791,"Rhode Island"
113795,"Rhode Island"
113795,"Rhode Island"
104949,"Florida"
104949,"Florida"
90845,"Maryland"
90845,"Maryland"
121519,"Georgia"
121519,"South Carolina"
91535,"Maryland"
91535,"Maryland"
92464,"California"
92464,"California"
115293,"New York"
115293,"New York"
92373,"Georgia"
92373,"Georgia"
85845,"Ohio"
85845,"Ohio"
88749,"Michigan"
88749,"Ontario"
97747,"Colorado"
97747,"Colorado"
97765,"Colorado"
97765,"Colorado"
91049,"Georgia"
91049,"Georgia"
123206,"Kentucky"
123206,"Kentucky"
89535,"New York"
89535,"New York"
91530,"Arizona"
91530,"Arizona"
138907,"Alaska"
138907,"Alaska"
65129,"Alaska"
65129,"Alaska"
138907,"Alaska"
138907,"Alaska"
65129,"Alaska"
65129,"Alaska"
138907,"Alaska"
138907,"Alaska"
65129,"Alaska"
65129,"Alaska"
138907,"Alaska"
138907,"Alaska"
65129,"Alaska"
65129,"Alaska"
57726,"Ohio"
57726,"Ohio"
58994,"Pennsylvania"
58994,"Pennsylvania"
105359,"North Carolina"
105359,"North Carolina"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
104815,"Illinois"
88749,"Michigan"
88749,"Ontario"
113476,"Florida"
113476,"Florida"
113324,"Florida"
113324,"Florida"
59573,"Arizona"
59573,"Arizona"
59581,"Arizona"
59581,"Arizona"
77952,"Florida"
77952,"Florida"
135056,"Maryland"
135056,"Maryland"
77199,"Washington"
77199,"Washington"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
103365,"Utah"
103365,"Utah"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
55789,"Texas"
55789,"Montana"
55680,"Texas"
55680,"Montana"
123308,"New York"
123308,"New York"
90959,"Georgia"
90959,"Georgia"
123519,"Mississippi"
123519,"Mississippi"
104853,"Alabama"
104853,"Alabama"
127403,"Pennsylvania"
127403,"Pennsylvania"
138970,"Indiana"
138970,"Indiana"
114273,"New Mexico"
114273,"New Mexico"
59578,"Montana"
59578,"Montana"
88859,"Arizona"
88859,"Arizona"
114214,"Georgia"
114214,"Georgia"
60588,"California"
60588,"California"
59561,"Delaware"
59561,"Delaware"
73111,"Colorado"
73111,"Colorado"
73086,"Colorado"
73086,"Colorado"
64773,"North Carolina"
64773,"North Carolina"
138809,"Oregon"
138809,"Oregon"
92728,"New York"
92728,"New York"
104815,"Louisiana"
104815,"Louisiana"
73042,"New Hampshire"
73042,"New Hampshire"
73042,"New Hampshire"
73042,"New Hampshire"
83843,"New York"
83843,"New York"
95040,"Florida"
95040,"New Hampshire"
94058,"Florida"
94058,"New Hampshire"
97522,"New Jersey"
97522,"New Jersey"
97486,"New Jersey"
97486,"New Jersey"
97512,"New Jersey"
97512,"New Jersey"
97522,"New Jersey"
97522,"New Jersey"
97486,"New Jersey"
97486,"New Jersey"
97512,"New Jersey"
97512,"New Jersey"
91444,"California"
91444,"California"
91440,"California"
91440,"California"
92888,"Georgia"
92888,"Georgia"
73963,"Michigan"
73963,"Michigan"
55763,"Connecticut"
55763,"Connecticut"
104929,"Utah"
104929,"Utah"
79873,"Michigan"
79873,"Michigan"
74837,"Michigan"
74837,"Michigan"
114077,"Washington"
114077,"Washington"
113385,"California"
113385,"California"
103146,"Wisconsin"
103146,"Wisconsin"
118473,"Texas"
118473,"Texas"
108448,"Washington"
108448,"Washington"
57816,"Florida"
57816,"Florida"
79869,"Alabama"
79869,"Alabama"
134813,"Georgia"
134813,"Georgia"
74434,"Texas"
74434,"Texas"
57924,"Texas"
57924,"Texas"
104850,"Massachusetts"
104850,"Massachusetts"
114961,"Pennsylvania"
114961,"Pennsylvania"
90602,"Florida"
90602,"Florida"
114310,"Florida"
114310,"Florida"
90602,"Florida"
90602,"Florida"
114310,"Florida"
114310,"Georgia"
114310,"Florida"
114310,"Florida"
114310,"Florida"
114310,"Florida"
63039,"California"
63039,"California"
63039,"California"
63039,"California"
99729,"Texas"
99729,"Texas"
114310,"Florida"
114310,"Georgia"
123583,"Texas"
123583,"Texas"
89652,"North Carolina"
89652,"North Carolina"
76621,"Arizona"
76621,"Arizona"
57835,"Nebraska"
57835,"Nebraska"
58631,"Kansas"
58631,"Kansas"
86204,"Kansas"
86204,"Kansas"
91412,"Kansas"
91412,"Kansas"
70646,"Kansas"
70646,"Kansas"
76257,"Kansas"
76257,"Kansas"
62948,"Kansas"
62948,"Kansas"
99551,"Kansas"
99551,"Kansas"
95576,"Kansas"
95576,"Kansas"
67553,"Kansas"
67553,"Kansas"
114776,"Kansas"
114776,"Kansas"
123245,"Missouri"
123245,"Missouri"
92771,"Colorado"
92771,"Colorado"
130769,"New Mexico"
130769,"New Mexico"
121691,"Texas"
121691,"Texas"
104930,"Arizona"
104930,"Arizona"
92891,"Georgia"
92891,"Georgia"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
138907,"California"
62856,"Georgia"
62856,"Georgia"
87143,"Texas"
87143,"Texas"
139032,"Florida"
139032,"Florida"
74614,"Florida"
74614,"Florida"
92888,"New York"
92888,"New York"
62912,"Illinois"
62912,"Illinois"
64475,"California"
64475,"California"
99841,"Illinois"
99841,"Illinois"
116375,"Ohio"
116375,"Ohio"
116375,"Ohio"
116375,"Ohio"
97416,"Georgia"
97416,"Georgia"
86394,"Wisconsin"
86394,"Wisconsin"
108366,"California"
108366,"California"
127045,"Georgia"
127045,"Georgia"
123439,"Georgia"
123439,"Georgia"
126805,"Georgia"
126805,"Georgia"
99455,"Washington"
99455,"Washington"
99455,"Washington"
99455,"Washington"
104815,"Georgia"
104815,"Georgia"
85655,"Georgia"
85655,"Georgia"
89942,"Georgia"
89942,"Georgia"
62856,"Georgia"
62856,"Georgia"
101084,"Georgia"
101084,"Georgia"
59054,"Florida"
59054,"Florida"
61662,"Florida"
61662,"Florida"
65015,"New Jersey"
65015,"Colorado"
60159,"Florida"
60159,"Florida"
67492,"Maryland"
67492,"Maryland"
104815,"Florida"
104815,"Florida"
106339,"Maryland"
106339,"Maryland"
114114,"Michigan"
114114,"Michigan"
55746,"Washington"
55746,"Washington"
92889,"South Carolina"
92889,"South Carolina"
92887,"South Carolina"
92887,"South Carolina"
101320,"Illinois"
101320,"Illinois"
73000,"Colorado"
73000,"Colorado"
95684,"District of Columbia"
95684,"District of Columbia"
62912,"Florida"
62912,"Florida"
63289,"Georgia"
63289,"Georgia"
91568,"Colorado"
91568,"Colorado"
104950,"Washington"
104950,"Washington"
139033,"Utah"
139033,"Utah"
129150,"California"
129150,"California"
96393,"Arkansas"
96393,"Arkansas"
96393,"Arkansas"
96393,"Arkansas"
96497,"Georgia"
96497,"Georgia"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
103675,"Kentucky"
87149,"Georgia"
87149,"Georgia"
99333,"Colorado"
99333,"Colorado"
88777,"Colorado"
88777,"Colorado"
89210,"Florida"
89210,"Florida"
74707,"Florida"
74707,"Florida"
113383,"New York"
113383,"New York"
104910,"Kansas"
104910,"Kansas"
114113,"Florida"
114113,"Florida"
104948,"Illinois"
104948,"Illinois"
104948,"Minnesota"
104948,"Minnesota"
99439,"Minnesota"
99439,"Minnesota"
104948,"Minnesota"
104948,"Minnesota"
99439,"Minnesota"
99439,"Minnesota"
90991,"California"
90991,"California"
66614,"South Dakota"
66614,"South Dakota"
104930,"Virginia"
104930,"Virginia"
114234,"Ohio"
114234,"Ohio"
63034,"Georgia"
63034,"Georgia"
63034,"Georgia"
63034,"Georgia"
85738,"Georgia"
85738,"Georgia"
138537,"Texas"
138537,"Texas"
125757,"Iowa"
125757,"Iowa"
71282,"Virginia"
71282,"Virginia"
104929,"Illinois"
104929,"Illinois"
79655,"Maine"
79655,"Maine"
121690,"Georgia"
121690,"Georgia"
85300,"Maryland"
85300,"Maryland"
91738,"Michigan"
91738,"Michigan"
91480,"Minnesota"
91480,"Minnesota"
97539,"Delaware"
97539,"Delaware"
104897,"Virginia"
104897,"Virginia"
104860,"Washington"
104860,"Washington"
74958,"Texas"
74958,"Texas"
58014,"Georgia"
58014,"Georgia"
104815,"New Jersey"
104815,"New Jersey"
73470,"New Jersey"
73470,"New Jersey"
98229,"Virginia"
98229,"Virginia"
92600,"Alabama"
92600,"Alabama"
92598,"Alabama"
92598,"Alabama"
105352,"Illinois"
105352,"Illinois"
92918,"Illinois"
92918,"Illinois"
98178,"Florida"
98178,"Florida"
91340,"Virginia"
91340,"Virginia"
57819,"Pennsylvania"
57819,"Pennsylvania"
57980,"Pennsylvania"
57980,"Pennsylvania"
57698,"Pennsylvania"
57698,"Pennsylvania"
57867,"Pennsylvania"
57867,"Pennsylvania"
76662,"Massachusetts"
76662,"Massachusetts"
89808,"Georgia"
89808,"Georgia"
123557,"Arkansas"
123557,"Arkansas"
115038,"Georgia"
115038,"Georgia"
104835,"Delaware"
104835,"Delaware"
91338,"California"
91338,"California"
91095,"New Mexico"
91095,"New Mexico"
74668,"North Carolina"
74668,"North Carolina"
104821,"North Carolina"
104821,"North Carolina"
59755,"North Carolina"
59755,"North Carolina"
114169,"North Carolina"
114169,"North Carolina"
99441,"Georgia"
99441,"Georgia"
117018,"Georgia"
117018,"Georgia"
59438,"Virginia"
59438,"Virginia"
101078,"Arkansas"
101078,"Arkansas"
63089,"Georgia"
63089,"Georgia"
78554,"Minnesota"
78554,"Minnesota"
78623,"Minnesota"
78623,"Minnesota"
62856,"Georgia"
62856,"Georgia"
93888,"Louisiana"
93888,"Louisiana"
63015,"Ohio"
63015,"Ohio"
59876,"Georgia"
59876,"Georgia"
62912,"Illinois"
62912,"Illinois"
91568,"Tennessee"
91568,"Tennessee"
95302,"Georgia"
95302,"Alabama"
58907,"Virginia"
58907,"Virginia"
59106,"Virginia"
59106,"Virginia"
58907,"Virginia"
58907,"Virginia"
59106,"Virginia"
59106,"Virginia"
58907,"Virginia"
58907,"Virginia"
59106,"Virginia"
59106,"Virginia"
63346,"North Carolina"
63346,"North Carolina"
88906,"Nebraska"
88906,"Nebraska"
104955,"Georgia"
104955,"Georgia"
104911,"New Jersey"
104911,"New Jersey"
63012,"Missouri"
63012,"Missouri"
91522,"Florida"
91522,"Florida"
90769,"Nebraska"
90769,"Nebraska"
63350,"Texas"
63350,"Texas"
81999,"Texas"
81999,"Texas"
121470,"California"
121470,"California"
121470,"California"
121470,"California"
121470,"California"
121470,"California"
104911,"Illinois"
104911,"Illinois"
104800,"Louisiana"
104800,"Louisiana"
63062,"South Carolina"
63062,"South Carolina"
119715,"Illinois"
119715,"Georgia"
62912,"Illinois"
62912,"Illinois"
57067,"Virginia"
57067,"Virginia"
92742,"New York"
92742,"New York"
104928,"Alabama"
104928,"Alabama"
57804,"Iowa"
57804,"Iowa"
85016,"Rhode Island"
85016,"Rhode Island"
104902,"Florida"
104902,"Florida"
62809,"Kansas"
62809,"Kansas"
60547,"Louisiana"
60547,"Louisiana"
104925,"Illinois"
104925,"Illinois"
97289,"California"
97289,"California"
90058,"Louisiana"
90058,"Louisiana"
104908,"New York"
104908,"New York"
123465,"Virginia"
123465,"Virginia"
104862,"Georgia"
104862,"Georgia"
60998,"Kentucky"
60998,"Kentucky"
60998,"Kentucky"
60998,"Kentucky"
104854,"New York"
104854,"New York"
77338,"Maryland"
77338,"Maryland"
104854,"New York"
104854,"New York"
138809,"Illinois"
138809,"Illinois"
66614,"South Dakota"
66614,"South Dakota"
74555,"Georgia"
74555,"Georgia"
74784,"Georgia"
74784,"Georgia"
74257,"Georgia"
74257,"Georgia"
66614,"South Dakota"
66614,"South Dakota"
99545,"Ohio"
99545,"Ohio"
63071,"Texas"
63071,"Texas"
125799,"North Carolina"
125799,"North Carolina"
104930,"Illinois"
104930,"Illinois"
104850,"Utah"
104850,"Utah"
104857,"Utah"
104857,"Utah"
83507,"California"
83507,"California"
127224,"Georgia"
127224,"Georgia"
60442,"Texas"
60442,"Texas"
104943,"Georgia"
104943,"Georgia"
93693,"California"
93693,"California"
72466,"California"
72466,"California"
63332,"Massachusetts"
63332,"Massachusetts"
63332,"Massachusetts"
63332,"Massachusetts"
62936,"Georgia"
62936,"Georgia"
62912,"Mississippi"
62912,"Mississippi"
105374,"Massachusetts"
105374,"Massachusetts"
139036,"Alabama"
139036,"Alabama"
63186,"Minnesota"
63186,"Minnesota"
84637,"Pennsylvania"
84637,"Pennsylvania"
78626,"Illinois"
78626,"Illinois"
78458,"Illinois"
78458,"Illinois"
97124,"Arizona"
97124,"Arizona"
63332,"Massachusetts"
63332,"Michigan"
99440,"Colorado"
99440,"Colorado"
69147,"Georgia"
69147,"Georgia"
130409,"Tennessee"
130409,"Tennessee"
126412,"Texas"
126412,"Texas"
88854,"North Carolina"
88854,"North Carolina"
91128,"Wisconsin"
91128,"Wisconsin"
91127,"Wisconsin"
91127,"Wisconsin"
74359,"Arizona"
74359,"Arizona"
74152,"Arizona"
74152,"Arizona"
104926,"Florida"
104926,"Florida"
135045,"Tennessee"
135045,"Tennessee"
101081,"Tennessee"
101081,"Tennessee"
85864,"Pennsylvania"
85864,"Pennsylvania"
88800,"Virginia"
88800,"Virginia"
104927,"Idaho"
104927,"Idaho"
92517,"Florida"
92517,"Florida"
138726,"North Carolina"
138726,"North Carolina"
103278,"Massachusetts"
103278,"Massachusetts"
116014,"Virginia"
116014,"Virginia"
120967,"Virginia"
120967,"Virginia"
116015,"Virginia"
116015,"Virginia"
62857,"Nevada"
62857,"Nevada"
86120,"New York"
86120,"New York"
104839,"Washington"
104839,"Washington"
95225,"Ohio"
95225,"Ohio"
104927,"New York"
104927,"New York"
95225,"Ohio"
95225,"Ohio"
96860,"Georgia"
96860,"Georgia"
115031,"Georgia"
115031,"Georgia"
103449,"Georgia"
103449,"Georgia"
104908,"Georgia"
104908,"Georgia"
90741,"Michigan"
90741,"Michigan"
104856,"Texas"
104856,"Texas"
104924,"Tennessee"
104924,"Tennessee"
96451,"New Jersey"
96451,"New Jersey"
104857,"Georgia"
104857,"Georgia"
86442,"Florida"
86442,"Florida"
104854,"California"
104854,"California"
104855,"California"
104855,"California"
57745,"Massachusetts"
57745,"Massachusetts"
55662,"Massachusetts"
55662,"Massachusetts"
